"eventtime","user_arn","user_type","eventname","awsregion","errorcode","sourceipaddress","useragent","attempt_count"
"2019-03-07T20:34:49Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:38Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:34Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:15Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:08Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:50Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:06Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:59Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:27Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:27Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:29Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:04Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:41Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:56Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:38Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:34Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:04:40Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:33:57Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:01Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:31Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:50Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:29Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:32:58Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:28Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:03Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:13Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:24Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:23Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:01Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:27Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:14Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:58Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:47Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:09Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:17Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:59Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:01Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:35Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:17Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:04:35Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:34:11Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:30Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:24:54Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:33:23Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:13Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:51Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:45Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:37Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:32:54Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:21Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:09Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:54Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:03Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:03:12Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:35:21Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:13Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:31Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:25Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:36Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:04Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:00Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:57Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:48Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:33Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:10Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:08Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:32:59Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:14Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:09Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:48Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:19Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:30:45Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2018-02-25T02:04:33Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:33:06Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:32Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:04:39Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:34:00Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:12Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:20Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:21:29Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2018-02-25T02:24:51Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2018-02-25T01:57:32Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","14"
"2019-03-07T20:35:28Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:26Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:35:07Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:54Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:34:07Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:40Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:30Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2019-03-07T20:33:46Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","2.231.90.242","Boto3/1.9.109 Python/2.7.15+ Linux/4.4.0-01985-Microsoft Botocore/1.12.109","14"
"2018-02-25T02:30:29Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-09-21T09:21:47Z","arn:aws:iam::811596193553:user/backup","IAMUser","AssumeRole","us-east-1","AccessDenied","125.22.29.57","Boto3/1.7.84 Python/2.7.10 Darwin/16.7.0 Botocore/1.10.84","13"
"2018-02-25T02:04:34Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:21:35Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T01:57:29Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:04:36Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:01:46Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:21:39Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:01:48Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:03:05Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:21:32Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:24:56Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:24:45Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:04:37Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:03:08Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:30:47Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T01:57:36Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T01:57:35Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:02:59Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","13"
"2018-02-25T02:21:27Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","12"
"2018-02-25T02:03:06Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","12"
"2018-02-25T02:03:03Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","12"
"2018-02-25T02:21:31Z","arn:aws:iam::811596193553:user/Level6","IAMUser","AssumeRole","us-east-1","AccessDenied","112.255.154.122","Boto3/1.5.36 Python/2.7.12 Linux/4.9.75-linuxkit-aufs Botocore/1.8.50","12"
