"occurrences","event_name","user_arn"
"39","ListActionTypes","arn:aws:iam::811596193553:user/Level6"
"39","ListSubscribedRuleGroups","arn:aws:iam::811596193553:user/backup"
"38","ListTerminologies","arn:aws:iam::811596193553:user/backup"
"38","DescribeExportTasks","arn:aws:iam::811596193553:user/backup"
"38","ListDocumentClassificationJobs","arn:aws:iam::811596193553:user/Level6"
"38","GetInvitationsCount","arn:aws:iam::811596193553:user/backup"
"38","ListDatasets","arn:aws:iam::811596193553:user/Level6"
"38","DescribeLimits","arn:aws:iam::811596193553:user/backup"
"38","ListSourceCredentials","arn:aws:iam::811596193553:user/Level6"
"38","ListDatastores","arn:aws:iam::811596193553:user/Level6"
"38","ListLogSubscriptions","arn:aws:iam::811596193553:user/backup"
"38","ListMemberAccounts","arn:aws:iam::811596193553:user/Level6"
"38","ListSentimentDetectionJobs","arn:aws:iam::811596193553:user/Level6"
"38","ListOriginEndpoints","arn:aws:iam::811596193553:user/Level6"
"38","GetAccountSummary","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"38","DescribeDomains","arn:aws:iam::811596193553:user/backup"
"38","ListRulesPackages","arn:aws:iam::811596193553:user/Level6"
"37","ListWorkGroups","arn:aws:iam::811596193553:user/backup"
"37","DescribeBackups","arn:aws:iam::811596193553:user/backup"
"37","ListDatastores","arn:aws:iam::811596193553:user/backup"
"37","GetKeyPairs","arn:aws:iam::811596193553:user/backup"
"37","GetIndexingConfiguration","arn:aws:iam::811596193553:user/Level6"
"37","ListServiceActions","arn:aws:iam::811596193553:user/Level6"
"36","ListSigningJobs","arn:aws:iam::811596193553:user/Level6"
"36","CreateRestApi","arn:aws:iam::811596193553:user/Level6"
"36","GetConnectors","arn:aws:iam::811596193553:user/Level6"
"36","ListSigningPlatforms","arn:aws:iam::811596193553:user/Level6"
"36","ListConfigurationSets","arn:aws:iam::811596193553:user/backup"
"36","GetGroups","arn:aws:iam::811596193553:user/Level6"
"35","ListMigrationTasks","arn:aws:iam::811596193553:user/backup"
"35","ListLogSubscriptions","arn:aws:iam::811596193553:user/Level6"
"35","GetBucketRequestPayment","arn:aws:iam::811596193553:user/backup"
"35","ListSigningProfiles","arn:aws:iam::811596193553:user/Level6"
"35","DescribeCertificates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"35","ListCommands","arn:aws:iam::811596193553:user/Level6"
"35","ListComplianceItems","arn:aws:iam::811596193553:user/Level6"
"35","ListCompatibleImages","arn:aws:iam::811596193553:user/Level6"
"35","ListProgressUpdateStreams","arn:aws:iam::811596193553:user/backup"
"35","ListPlaybackConfigurations","arn:aws:iam::811596193553:user/Level6"
"35","ListComplianceSummaries","arn:aws:iam::811596193553:user/Level6"
"35","ListSecurityConfigurations","arn:aws:iam::811596193553:user/Level6"
"35","GetDomainNames","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","LookupEvents","arn:aws:iam::811596193553:user/Level6"
"34","ListSizeConstraintSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","DescribeExportTasks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","DescribeEndpoints","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","ListAliases","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","ListByteMatchSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","DescribeTrails","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"34","DescribeDomains","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","GetChangeToken","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"34","ListRuleGroups","arn:aws:iam::811596193553:user/Level6"
"34","CreateTopic","arn:aws:iam::811596193553:user/backup"
"34","ListServices","arn:aws:iam::811596193553:user/Level6"
"33","ListRegexPatternSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListSubscribedRuleGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListLoggingConfigurations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListMeshes","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListCertificates","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListDomainNames","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","DescribeAccountLimits","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListDirectories","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListRuleGroups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","DescribePolicies","arn:aws:iam::811596193553:user/backup"
"33","ListDevelopmentSchemaArns","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListRegexMatchSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListXssMatchSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListApps","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListChannels","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListIPSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListTasks","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","DescribeBackups","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"33","ListPublishedSchemaArns","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","ListConfigurationSets","arn:aws:iam::811596193553:user/Level6"
"32","ListHostedZonesByName","arn:aws:iam::811596193553:user/backup"
"32","ListSqlInjectionMatchSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","DescribeTags","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","ListRateBasedRules","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","ListActivatedRulesInRuleGroup","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","DescribeCases","arn:aws:iam::811596193553:user/Level6"
"32","ListTables","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","GetBucketCors","arn:aws:iam::811596193553:user/backup"
"32","ListConfigurations","arn:aws:iam::811596193553:user/backup"
"32","DescribeStacks","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"32","DescribeAlarms","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"32","ListAccessKeys","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","ListGeoMatchSets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"32","GetLoggingOptions","arn:aws:iam::811596193553:user/Level6"
"32","DescribeSnapshots","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","GetInvitationsCount","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","DescribeLimits","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","ListBuilds","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","DescribeAccountLimits","arn:aws:iam::811596193553:user/Level6"
"31","ListBrokers","arn:aws:iam::811596193553:user/backup"
"31","GetAuthorizationToken","arn:aws:iam::811596193553:user/Level6"
"31","ListJobTemplates","arn:aws:iam::811596193553:user/backup"
"31","GetAccountPasswordPolicy","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","ListSubscribedRuleGroups","arn:aws:iam::811596193553:user/Level6"
"31","ListInvitations","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"31","ListQueues","arn:aws:iam::811596193553:user/backup"
"31","ListOriginEndpoints","arn:aws:iam::811596193553:user/backup"
"31","ListFieldLevelEncryptionProfiles2019_03_26","arn:aws:iam::811596193553:user/backup"
"30","ListMembers","arn:aws:iam::811596193553:user/backup"
"30","DescribeScalingPolicies","arn:aws:iam::811596193553:user/Level6"
"30","ListPresets","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"30","DescribeDestinations","arn:aws:iam::811596193553:user/backup"
"30","GetChangeToken","arn:aws:iam::811596193553:user/Level6"
"30","ListFieldLevelEncryptionConfigs2019_03_26","arn:aws:iam::811596193553:user/backup"
"30","ListProjects","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"30","ListCertificates","arn:aws:iam::811596193553:user/Level6"
"29","GetEncryptionConfig","arn:aws:iam::811596193553:user/backup"
"29","ListCoreDefinitions","arn:aws:iam::811596193553:user/backup"
"29","ListSizeConstraintSets","arn:aws:iam::811596193553:user/Level6"
"29","ListFunctionDefinitions","arn:aws:iam::811596193553:user/backup"
"29","ListConnectorDefinitions","arn:aws:iam::811596193553:user/backup"
"29","ListSigningJobs","arn:aws:iam::811596193553:user/backup"
"29","GetEncryptionConfig","arn:aws:iam::811596193553:user/Level6"
"29","ListBulkDeployments","arn:aws:iam::811596193553:user/backup"
"29","GetBucketVersioning",
"29","DescribeLaunchConfigurations","arn:aws:iam::811596193553:user/backup"
"29","ListSigningPlatforms","arn:aws:iam::811596193553:user/backup"
"29","ListDeviceDefinitions","arn:aws:iam::811596193553:user/backup"
"29","DescribeOrganization","arn:aws:iam::811596193553:user/backup"
"28","GetRestApis","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"28","ListPlaybackConfigurations","arn:aws:iam::811596193553:user/backup"
"28","ListTaskDefinitions","arn:aws:iam::811596193553:user/backup"
"28","ListStreamingDistributions2020_05_31","arn:aws:iam::811596193553:user/backup"
"28","ListActivatedRulesInRuleGroup","arn:aws:iam::811596193553:user/Level6"
"28","GetFindings","arn:aws:iam::811596193553:user/backup"
"28","ListNamespaces","arn:aws:iam::811596193553:user/backup"
"28","GetInsights","arn:aws:iam::811596193553:user/backup"
"28","ListSigningProfiles","arn:aws:iam::811596193553:user/backup"
"27","ListActivatedRulesInRuleGroup","arn:aws:iam::811596193553:user/backup"
"27","ListMeshes","arn:aws:iam::811596193553:user/backup"
"27","ListPublishedSchemaArns","arn:aws:iam::811596193553:user/Level6"
"27","GetDatabases","arn:aws:iam::811596193553:user/backup"
"27","ListAttachedUserPolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"27","ListDistributions2020_05_31","arn:aws:iam::811596193553:user/backup"
"27","ListPublishedSchemaArns","arn:aws:iam::811596193553:user/backup"
"26","ListActivities","arn:aws:iam::811596193553:user/Level6"
"26","GetDisks","arn:aws:iam::811596193553:user/backup"
"26","ListAccountAliases","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"26","GetStaticIps","arn:aws:iam::811596193553:user/backup"
"26","GetActiveNames","arn:aws:iam::811596193553:user/backup"
"26","ListMeshes","arn:aws:iam::811596193553:user/Level6"
"26","GetConnections","arn:aws:iam::811596193553:user/backup"
"26","GetChangeToken","arn:aws:iam::811596193553:user/backup"
"26","DescribeDeliveryChannels","arn:aws:iam::811596193553:user/backup"
"26","ListInstanceProfiles","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"26","GetLoadBalancers","arn:aws:iam::811596193553:user/backup"
"26","DescribeScheduledActions","arn:aws:iam::811596193553:user/backup"
"26","ListPublicKeys","arn:aws:iam::811596193553:user/Level6"
"25","DescribeWorkspaceBundles","arn:aws:iam::811596193553:user/backup"
"25","ListDeployments","arn:aws:iam::811596193553:user/backup"
"25","DescribeParameterGroups","arn:aws:iam::811596193553:user/backup"
"25","DescribeSubnetGroups","arn:aws:iam::811596193553:user/backup"
"25","DescribeFleetCapacity","arn:aws:iam::811596193553:user/backup"
"25","ListDeploymentConfigs","arn:aws:iam::811596193553:user/backup"
"25","ListEventSubscriptions","arn:aws:iam::811596193553:user/backup"
"25","DescribeVoices","arn:aws:iam::811596193553:user/Level6"
"25","ListTemplates","arn:aws:iam::811596193553:user/backup"
"25","GetApiKey","arn:aws:iam::811596193553:user/Level6"
"25","DescribeGameSessionQueues","arn:aws:iam::811596193553:user/backup"
"25","CreateAccessKey","arn:aws:iam::811596193553:user/Level6"
"25","DescribeDefaultParameters","arn:aws:iam::811596193553:user/backup"
"25","DescribeEC2InstanceLimits","arn:aws:iam::811596193553:user/backup"
"25","GetSdkTypes","arn:aws:iam::811596193553:user/Level6"
"25","DescribeEndpoints","arn:aws:iam::811596193553:user/backup"
"25","DescribeReservedCacheNodes","arn:aws:iam::811596193553:user/backup"
"25","DescribeFleetAttributes","arn:aws:iam::811596193553:user/backup"
"25","ListGitHubAccountTokenNames","arn:aws:iam::811596193553:user/backup"
"25","DescribeAutoScalingInstances","arn:aws:iam::811596193553:user/backup"
"25","ListOnPremisesInstances","arn:aws:iam::811596193553:user/backup"
"25","DescribeReplicationGroups","arn:aws:iam::811596193553:user/backup"
"24","ListReceiptFilters","arn:aws:iam::811596193553:user/Level6"
"24","ListRolePolicies","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"24","DescribeCacheEngineVersions","arn:aws:iam::811596193553:user/backup"
"24","ListEventSourceMappings202224","arn:aws:iam::811596193553:user/Level6"
"24","DescribeEntityAggregates","arn:aws:iam::811596193553:user/Level6"
"24","ListV2LoggingLevels","arn:aws:iam::811596193553:user/backup"
"24","ListCustomVerificationEmailTemplates","arn:aws:iam::811596193553:user/backup"
"24","DescribeEventTypes","arn:aws:iam::811596193553:user/Level6"
"24","DescribeSubscription","arn:aws:iam::811596193553:user/backup"
"24","ListEventSubscriptions","arn:aws:iam::811596193553:user/Level6"
"24","ListOperations","arn:aws:iam::811596193553:user/Level6"
"24","GetRegions","arn:aws:iam::811596193553:user/backup"
"24","DescribeReservedCacheNodesOfferings","arn:aws:iam::811596193553:user/backup"
"24","ListNamespaces","arn:aws:iam::811596193553:user/Level6"
"24","DescribeTerminationPolicyTypes","arn:aws:iam::811596193553:user/backup"
"24","DescribeDBInstances","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a"
"24","ListReceiptRuleSets","arn:aws:iam::811596193553:user/Level6"
"24","ListTrafficPolicies","arn:aws:iam::811596193553:user/backup"
"23","ListHandshakesForOrganization","arn:aws:iam::811596193553:user/backup"
"23","GetRegions","arn:aws:iam::811596193553:user/Level6"
"23","ListCuratedEnvironmentImages","arn:aws:iam::811596193553:user/Level6"
"23","DescribeEC2InstanceLimits","arn:aws:iam::811596193553:user/Level6"
"23","DescribeServices","arn:aws:iam::811596193553:user/Level6"
"23","DescribeFleetCapacity","arn:aws:iam::811596193553:user/Level6"
"23","DescribeWorkspaceDirectories","arn:aws:iam::811596193553:user/backup"
"23","DescribeWorkspaces","arn:aws:iam::811596193553:user/backup"
"23","DescribeWorkspacesConnectionStatus","arn:aws:iam::811596193553:user/backup"
"23","ListPhoneNumbersOptedOut","arn:aws:iam::811596193553:user/backup"
"23","GetSMSAttributes","arn:aws:iam::811596193553:user/backup"
"23","ViewBilling","arn:aws:iam::811596193553:user/Level6"
"23","DescribeVoices","arn:aws:iam::811596193553:user/backup"
"23","DescribeEventTypes","arn:aws:iam::811596193553:user/backup"
"23","ListStateMachines","arn:aws:iam::811596193553:user/Level6"
"23","ListAcceptedPortfolioShares","arn:aws:iam::811596193553:user/backup"
"23","ListCustomVerificationEmailTemplates","arn:aws:iam::811596193553:user/Level6"
"23","ListPlatformApplications","arn:aws:iam::811596193553:user/backup"
"23","DescribeFleetAttributes","arn:aws:iam::811596193553:user/Level6"
"23","GetLoggingOptions","arn:aws:iam::811596193553:user/backup"
"23","ListMFADevices","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"23","ListServiceQuotas","arn:aws:iam::811596193553:user/backup"
"23","ListHealthChecks","arn:aws:iam::811596193553:user/backup"
"23","GetKeyPairs","arn:aws:iam::811596193553:user/Level6"
"23","DescribeEntityAggregates","arn:aws:iam::811596193553:user/backup"
"23","ListCuratedEnvironmentImages","arn:aws:iam::811596193553:user/backup"
"23","ListEventSourceMappings202224","arn:aws:iam::811596193553:user/backup"
"22","DescribeDeliveryChannelStatus","arn:aws:iam::811596193553:user/backup"
"22","ListReviewableHITs","arn:aws:iam::811596193553:user/Level6"
"22","DescribeBackups","arn:aws:iam::811596193553:user/Level6"
"22","ListCollections","arn:aws:iam::811596193553:user/backup"
"22","ListBonusPayments","arn:aws:iam::811596193553:user/Level6"
"22","ListHITs","arn:aws:iam::811596193553:user/Level6"
"22","DescribeComplianceByConfigRule","arn:aws:iam::811596193553:user/backup"
"22","DescribeGameSessionQueues","arn:aws:iam::811596193553:user/Level6"
"22","ListWorkerBlocks","arn:aws:iam::811596193553:user/Level6"
"22","GetBucketReplication","arn:aws:iam::811596193553:user/backup"
"22","ListVirtualMFADevices","arn:aws:iam::811596193553:user/backup"
"22","ListAcceptedPortfolioShares","arn:aws:iam::811596193553:user/Level6"
"22","DescribeAdjustmentTypes","arn:aws:iam::811596193553:user/backup"
"22","ListReceiptRuleSets","arn:aws:iam::811596193553:user/backup"
"22","DescribeServices","arn:aws:iam::811596193553:user/backup"
"22","DescribeConfigRuleEvaluationStatus","arn:aws:iam::811596193553:user/backup"
"22","DescribeCases","arn:aws:iam::811596193553:user/backup"
"22","DescribeActiveReceiptRuleSet","arn:aws:iam::811596193553:user/Level6"
"22","ListTemplates","arn:aws:iam::811596193553:user/Level6"
"22","ListReceiptFilters","arn:aws:iam::811596193553:user/backup"
"22","DescribeComplianceByResource","arn:aws:iam::811596193553:user/backup"
"22","ListQualificationRequests","arn:aws:iam::811596193553:user/Level6"
"21","GetStages","arn:aws:iam::811596193553:user/Level6"
"21","ListHostedZones","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
"21","GetDevEndpoints","arn:aws:iam::811596193553:user/Level6"
"21","ListPlatformApplications","arn:aws:iam::811596193553:user/Level6"
"21","GetAuthorizationToken","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a"
