"occurrences","user_arn","source_ip_address","user_agent"
"1","arn:aws:iam::811596193553:user/backup","20.67.133.1","aws-cli/1.15.80 Python/2.7.14 Linux/4.14.70-72.55.amzn2.x86_64 botocore/1.10.79"
"1","arn:aws:iam::811596193553:user/backup","254.17.231.230","aws-cli/1.16.47 Python/3.5.2 Linux/4.18.0-kali1-amd64 botocore/1.12.37"
"1","arn:aws:iam::811596193553:user/backup","211.7.251.254","aws-cli/1.11.56 Python/3.4.3 Linux/3.4.0+ botocore/1.5.19"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","169.99.253.4","aws-cli/1.11.13 Python/3.5.3 Linux/4.19.60-43360-g54aa645572 botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","5.250.126.117","aws-cli/1.16.127 Python/3.7.2 Windows/10 botocore/1.12.117"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","7.207.96.212","aws-cli/1.16.264 Python/3.7.6 Darwin/18.7.0 botocore/1.13.0"
"1","arn:aws:iam::811596193553:user/backup","87.41.4.243","aws-cli/1.11.139 Python/3.6.3 Linux/4.13.0-24-generic botocore/1.8.2"
"1","arn:aws:iam::811596193553:user/backup","205.214.65.133","aws-cli/1.16.225 Python/3.6.8 Linux/4.4.0-039049-Microsoft botocore/1.12.227"
"1","arn:aws:iam::811596193553:user/backup","5.246.64.168","aws-cli/2.0.2 Python/3.7.5 Windows/10 botocore/2.0.0dev6"
"1","arn:aws:iam::811596193553:user/backup","229.163.212.44","aws-cli/2.0.53 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","246.108.78.255","aws-cli/1.18.47 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.15.47"
"1","arn:aws:iam::811596193553:user/backup","253.254.55.61","aws-cli/1.16.81 Python/2.7.15 Darwin/19.0.0 botocore/1.12.202"
"1","arn:aws:iam::811596193553:user/backup","232.71.243.253","aws-cli/1.18.36 Python/3.8.1 Linux/5.4.13-arch1-1 botocore/1.15.36"
"1","arn:aws:iam::811596193553:user/backup","21.5.253.160","aws-cli/1.11.56 Python/3.6.0 Linux/4.9.11-1-ec2 botocore/1.5.19"
"1","arn:aws:iam::811596193553:user/backup","252.182.68.119","aws-cli/1.11.170 Python/2.7.10 Darwin/17.4.0 botocore/1.7.28"
"1","arn:aws:iam::811596193553:user/backup","103.103.255.47","aws-cli/1.16.170 Python/3.7.3 Darwin/18.7.0 botocore/1.12.160"
"1","arn:aws:iam::811596193553:user/backup","34.204.247.247","aws-cli/1.11.5 Python/2.7.12 Linux/4.4.0-72-generic botocore/1.5.48"
"1","arn:aws:iam::811596193553:user/backup","212.23.112.3","aws-cli/1.11.82 Python/2.7.10 Darwin/16.5.0 botocore/1.5.45"
"1","arn:aws:iam::811596193553:user/backup","125.22.29.57","aws-cli/1.16.230 Python/3.7.4 Darwin/16.7.0 botocore/1.12.220"
"1","arn:aws:iam::811596193553:user/backup","31.246.255.169","aws-cli/1.16.273 Python/3.6.0 Windows/10 botocore/1.13.9"
"1","arn:aws:iam::811596193553:user/backup","125.22.29.57","aws-cli/2.0.6 Python/3.7.4 Darwin/19.4.0 botocore/2.0.0dev10"
"1","arn:aws:iam::811596193553:user/backup","193.87.145.100","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-77-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/Level6","9.202.7.219","aws-cli/1.14.19 Python/2.7.12 Linux/4.13.0-36-generic botocore/1.9.6"
"1","arn:aws:iam::811596193553:user/Level6","8.103.248.255","aws-cli/1.16.283 Python/3.8.0 Darwin/19.0.0 botocore/1.13.19"
"1","arn:aws:iam::811596193553:user/backup","251.64.72.0","aws-cli/1.14.19 Python/2.7.10 Darwin/17.0.0 botocore/1.8.23"
"1","arn:aws:iam::811596193553:user/backup","213.253.166.5","aws-cli/1.11.82 Python/2.7.10 Darwin/16.6.0 botocore/1.5.45"
"1","arn:aws:iam::811596193553:user/backup","77.205.238.24","aws-cli/1.16.81 Python/3.7.5rc1 Linux/5.0.0-13-generic botocore/1.12.71"
"1","arn:aws:iam::811596193553:user/backup","215.241.235.239","aws-cli/1.16.292 Python/3.6.8 Linux/4.4.0-039049-Microsoft botocore/1.13.28"
"1","arn:aws:iam::811596193553:user/backup","223.45.128.255","aws-cli/1.14.59 Python/2.7.14+ Linux/4.14.0-kali3-amd64 botocore/1.9.12"
"1","arn:aws:iam::811596193553:user/backup","25.6.251.46","aws-cli/1.16.166 Python/3.6.0 Windows/10 botocore/1.12.156"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","251.19.64.3","aws-cli/1.16.102 Python/2.7.16 Linux/4.14.146-120.181.amzn2.x86_64 botocore/1.12.92"
"1","arn:aws:iam::811596193553:user/Level6","94.79.223.71","aws-cli/1.16.256 Python/2.7.16 Linux/4.19.0-6-amd64 botocore/1.12.246"
"1","arn:aws:iam::811596193553:user/backup","254.17.231.230","aws-cli/1.15.31 Python/2.7.13 Linux/4.9.0-4-amd64 botocore/1.10.31"
"1","arn:aws:iam::811596193553:user/Level6","2.10.152.13","Boto3/1.4.6 Python/2.7.13 CYGWIN_NT-10.0/2.8.0(0.309/5/3) Botocore/1.6.2"
"1","arn:aws:sts::811596193553:assumed-role/aws:ec2-instance/i-aa2d3b42e5c6e801a","1.86.255.0","aws-cli/2.0.29 Python/3.7.3 Linux/5.5.0-kali2-amd64 botocore/2.0.0dev33"
"1","arn:aws:iam::811596193553:user/backup","117.179.200.246","aws-cli/1.16.311 Python/3.6.8 Linux/4.4.0-01985-Microsoft botocore/1.13.47"
"1","arn:aws:iam::811596193553:user/backup","253.1.255.251","aws-cli/1.15.39 Python/2.7.10 Darwin/17.5.0 botocore/1.10.39"
"1","arn:aws:iam::811596193553:user/backup","167.234.74.240","aws-cli/1.16.309 Python/2.7.17 Linux/4.15.0-99-generic botocore/1.13.45"
"1","arn:aws:iam::811596193553:user/backup","136.5.252.3","aws-cli/1.16.276 Python/3.7.4 Darwin/19.2.0 botocore/1.13.16"
"1","arn:aws:iam::811596193553:user/backup","7.133.22.1","aws-cli/1.17.3 Python/3.7.4 Linux/4.19.0-kali5-amd64 botocore/1.14.3"
"1","arn:aws:iam::811596193553:user/backup","135.250.223.6","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-53329-Microsoft botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","209.4.255.8","aws-cli/1.11.154 Python/2.7.13 Windows/10 botocore/1.7.12"
"1","arn:aws:iam::811596193553:user/backup","207.250.108.51","aws-cli/1.17.4 Python/3.6.0 Windows/10 botocore/1.14.4"
"1","arn:aws:iam::811596193553:user/backup","8.101.151.38","aws-cli/1.17.5 Python/2.7.16 Darwin/18.7.0 botocore/1.14.5"
"1","arn:aws:iam::811596193553:user/backup","255.207.248.214","aws-cli/1.15.60 Python/3.7.0 Darwin/18.0.0 botocore/1.10.59"
"1","arn:aws:iam::811596193553:user/backup","245.255.13.205","aws-cli/1.14.32 Python/3.6.4 Linux/4.13.0-kali1-amd64 botocore/1.8.36"
"1","arn:aws:iam::811596193553:user/backup","98.3.229.28","aws-cli/1.18.1 Python/3.7.6 Linux/5.3.0-42-generic botocore/1.15.1"
"1","arn:aws:iam::811596193553:user/Level6","160.223.138.80","aws-cli/1.16.260 Python/3.7.5 Darwin/17.7.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/backup","253.64.161.1","aws-cli/1.16.81 Python/2.7.10 Darwin/18.2.0 botocore/1.12.71"
"1","arn:aws:iam::811596193553:user/backup","152.0.5.4","aws-cli/1.11.13 Python/3.5.3 Linux/4.9.0-4-amd64 botocore/1.8.2"
"1","arn:aws:iam::811596193553:user/backup","106.3.72.252","aws-cli/1.17.9 Python/3.7.6 Darwin/18.7.0 botocore/1.14.9"
"1","arn:aws:iam::811596193553:user/backup","254.253.254.250","aws-cli/1.11.115 Python/2.7.9 Windows/8 botocore/1.5.78"
"1","arn:aws:iam::811596193553:user/backup","97.1.131.147","aws-cli/1.16.90 Python/3.7.2 Darwin/18.2.0 botocore/1.12.80"
"1","arn:aws:iam::811596193553:user/Level6","216.87.8.253","aws-cli/1.14.9 Python/2.7.13 Linux/4.14.26-46.32.amzn1.x86_64 botocore/1.8.13"
"1","arn:aws:iam::811596193553:user/backup","252.4.220.251","aws-cli/2.0.4 Python/3.7.3 Linux/4.4.0-174-generic botocore/2.0.0dev8"
"1","arn:aws:iam::811596193553:user/backup","255.188.253.46","aws-cli/1.11.115 Python/2.7.10 Darwin/16.0.0 botocore/1.5.78"
"1","arn:aws:iam::811596193553:user/Level6","250.210.6.6","aws-cli/1.14.44 Python/3.6.9 Linux/5.3.0-46-generic botocore/1.13.12"
"1","arn:aws:iam::811596193553:user/backup","202.255.223.253","aws-cli/1.14.49 Python/2.7.9 Windows/8 botocore/1.9.2"
"1","arn:aws:iam::811596193553:user/backup","85.234.219.194","aws-cli/1.11.167 Python/2.7.10 Darwin/16.7.0 botocore/1.7.25"
"1","arn:aws:iam::811596193553:user/backup","127.253.99.218","aws-cli/1.11.108 Python/2.7.10 Linux/2.6.32-642.15.1.el6.x86_64 botocore/1.5.71"
"1","arn:aws:iam::811596193553:user/backup","160.251.176.32","aws-cli/1.16.26 Python/2.7.15 Darwin/17.6.0 botocore/1.12.16"
"1","arn:aws:iam::811596193553:user/backup","43.18.255.250","aws-cli/1.15.68 Python/2.7.15 Linux/4.16.0-kali2-amd64 botocore/1.10.67"
"1","arn:aws:iam::811596193553:user/backup","235.250.4.23","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-96-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/Level6","30.225.125.4","aws-cli/1.14.32 Python/3.5.2 Linux/4.4.0-127-generic botocore/1.10.28"
"1","arn:aws:iam::811596193553:user/backup","251.149.252.254","aws-cli/1.16.64 Python/2.7.17 Darwin/18.7.0 botocore/1.12.54"
"1","arn:aws:iam::811596193553:user/backup","251.255.151.213","aws-cli/1.16.37 Python/2.7.13 Linux/4.14.0-0.bpo.3-amd64 botocore/1.12.27"
"1","arn:aws:iam::811596193553:user/backup","254.61.99.239","aws-cli/1.14.10 Python/3.6.4 Darwin/17.3.0 botocore/1.8.14"
"1","arn:aws:iam::811596193553:user/backup","253.150.0.153","aws-cli/1.15.79 Python/3.6.6 Linux/4.15.0-kali2-amd64 botocore/1.10.83"
"1","arn:aws:iam::811596193553:user/Level6","250.231.35.38","aws-cli/1.18.66 Python/3.6.10 Linux/4.15.0-99-generic botocore/1.16.16"
"1","arn:aws:iam::811596193553:user/backup","254.254.76.121","aws-cli/1.16.43 Python/2.7.12 Linux/4.10.0-42-generic botocore/1.12.33"
"1","arn:aws:iam::811596193553:user/Level6","200.188.7.252","aws-cli/1.14.32 Python/2.7.10 Darwin/17.3.0 botocore/1.8.36"
"1","arn:aws:iam::811596193553:user/backup","7.104.232.157","aws-cli/1.11.133 Python/3.6.6 Linux/4.17.19-100.fc27.x86_64 botocore/1.6.0"
"1","arn:aws:iam::811596193553:user/backup","73.202.8.50","aws-cli/1.16.113 Python/3.7.3 Linux/4.19.0-8-amd64 botocore/1.12.103"
"1","arn:aws:iam::811596193553:user/backup","176.251.180.254","aws-cli/1.16.47 Python/2.7.15 Darwin/18.0.0 botocore/1.12.37"
"1","arn:aws:iam::811596193553:user/backup","5.208.242.253","aws-cli/1.11.162 Python/2.7.13 Darwin/17.4.0 botocore/1.7.20"
"1","arn:aws:iam::811596193553:user/backup","81.1.146.120","aws-cli/1.16.3 Python/2.7.9 Windows/8 botocore/1.11.3"
"1","arn:aws:iam::811596193553:user/backup","116.9.176.230","aws-cli/2.0.19 Python/3.7.3 Linux/4.19.0-9-amd64 botocore/2.0.0dev23"
"1","arn:aws:iam::811596193553:user/backup","224.219.220.6","aws-cli/1.16.63 Python/2.7.15rc1 Linux/4.4.0-01985-Microsoft botocore/1.12.53"
"1","arn:aws:iam::811596193553:user/backup","107.157.252.159","aws-cli/1.15.59 Python/2.7.9 Windows/8 botocore/1.10.58"
"1","arn:aws:iam::811596193553:user/backup","3.217.202.252","aws-cli/2.0.8 Python/3.7.3 Linux/4.16.18-188_fbk19_5237_gaa5ac55ed32e botocore/2.0.0dev12"
"1","arn:aws:iam::811596193553:user/backup","148.87.47.123","aws-cli/1.18.10 Python/3.7.6 Darwin/19.4.0 botocore/1.15.10"
"1","arn:aws:iam::811596193553:user/backup","5.230.246.1","aws-cli/1.16.79 Python/2.7.15rc1 Linux/4.15.0-42-generic botocore/1.12.69"
"1","arn:aws:iam::811596193553:user/backup","252.182.68.119","aws-cli/1.15.67 Python/2.7.10 Darwin/17.7.0 botocore/1.10.66"
"1","arn:aws:iam::811596193553:user/backup","246.255.71.184","aws-cli/1.14.44 Python/3.6.9 Linux/5.3.0-1019-aws botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","5.48.24.201","aws-cli/1.16.72 Python/2.7.16 Darwin/19.5.0 botocore/1.12.62"
"1","arn:aws:iam::811596193553:user/backup","7.255.27.252","aws-cli/1.16.41 Python/2.7.13 Linux/4.12.0-kali2-686 botocore/1.12.31"
"1","arn:aws:iam::811596193553:user/backup","251.255.90.3","aws-cli/1.18.115 Python/2.7.16 Linux/4.19.0-kali5-amd64 botocore/1.17.38"
"1","arn:aws:iam::811596193553:user/Level6","254.254.0.108","aws-cli/1.14.8 Python/2.7.18 Linux/4.14.181-140.257.amzn2.x86_64 botocore/1.8.12"
"1","arn:aws:iam::811596193553:user/backup","11.251.32.229","aws-cli/1.18.84 Python/3.7.2 CYGWIN_NT-10.0-WOW/3.0.4(0.338/5/3) botocore/1.17.7"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","8.103.248.255","aws-cli/1.16.283 Python/3.7.1 Darwin/19.0.0 botocore/1.13.19"
"1","arn:aws:iam::811596193553:user/backup","38.2.8.180","aws-cli/1.17.14 Python/3.8.2 Linux/5.4.0-42-generic botocore/1.17.47"
"1","arn:aws:iam::811596193553:user/backup","251.36.158.255","aws-cli/1.16.245 Python/3.7.4 Darwin/17.7.0 botocore/1.12.235"
"1","arn:aws:iam::811596193553:user/backup","52.181.1.207","aws-cli/1.16.8 Python/2.7.9 Windows/8 botocore/1.11.8"
"1","arn:aws:iam::811596193553:user/backup","250.254.37.8","aws-cli/1.16.301 Python/3.7.6 Linux/5.4.0-kali3-amd64 botocore/1.13.37"
"1","arn:aws:iam::811596193553:user/backup","229.163.212.44","aws-cli/2.0.51 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","82.5.94.130","aws-cli/1.16.260 Python/3.7.4 Darwin/19.0.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/backup","0.253.7.231","aws-cli/1.18.125 Python/2.7.17 Windows/10 botocore/1.17.48"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","9.137.211.48","aws-cli/1.18.97 Python/3.8.2 Linux/5.4.0-40-generic botocore/1.15.49"
"1","arn:aws:iam::811596193553:user/backup","106.254.57.5","aws-cli/1.16.43 Python/3.6.0 Windows/7 botocore/1.12.33"
"1","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.260 Python/3.7.4 Darwin/19.0.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/backup","165.215.81.245","aws-cli/1.16.283 Python/3.8.0 Linux/4.4.0-039049-Microsoft botocore/1.13.19"
"1","arn:aws:iam::811596193553:user/backup","10.1.128.55","aws-cli/1.16.6 Python/2.7.9 Windows/8 botocore/1.11.6"
"1","arn:aws:iam::811596193553:user/backup","223.7.235.235","aws-cli/1.16.91 Python/3.6.7 Linux/4.16.0-kali2-amd64 botocore/1.12.81"
"1","arn:aws:iam::811596193553:user/backup","1.243.1.255","aws-cli/1.15.0 Python/3.6.5 Darwin/18.6.0 botocore/1.10.0"
"1","arn:aws:iam::811596193553:user/backup","3.252.254.67","aws-cli/2.0.42 Python/3.7.7 Windows/10 exe/AMD64 command/sts.get-caller-identity"
"1","arn:aws:iam::811596193553:user/backup","4.5.252.204","aws-cli/1.16.270 Python/3.6.0 Windows/7 botocore/1.13.6"
"1","arn:aws:iam::811596193553:user/backup","147.16.187.184","aws-cli/1.11.13 Python/3.5.2 Linux/4.8.0-58-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","250.9.15.3","aws-cli/1.16.260 Python/3.6.2 Darwin/19.0.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/Level6","252.121.22.160","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-039049-Microsoft botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","202.54.3.233","aws-cli/1.16.303 Python/3.7.5 Linux/5.3.0-kali2-amd64 botocore/1.13.39"
"1","arn:aws:iam::811596193553:user/backup","251.232.7.166","aws-cli/1.11.28 Python/2.7.9 Windows/7 botocore/1.4.85"
"1","arn:aws:iam::811596193553:user/backup","251.156.214.164","aws-cli/1.16.309 Python/3.6.8 Linux/4.4.0-039049-Microsoft botocore/1.13.45"
"1","arn:aws:iam::811596193553:user/Level6","200.98.239.202","aws-cli/1.16.229 Python/3.7.4 Darwin/18.7.0 botocore/1.12.219"
"1","arn:aws:iam::811596193553:user/backup","0.254.203.203","aws-cli/1.17.6 Python/2.7.17 Linux/5.3.0-26-generic botocore/1.14.6"
"1","arn:aws:iam::811596193553:user/backup","5.125.1.250","aws-cli/1.18.61 Python/3.7.3rc1 Linux/4.19.0-kali4-amd64 botocore/1.16.11"
"1","arn:aws:iam::811596193553:user/backup","94.79.223.71","Boto3/1.4.7 Python/2.7.16 Linux/4.19.0-6-amd64 Botocore/1.7.48"
"1","arn:aws:iam::811596193553:user/Level6","251.152.127.9","aws-cli/1.18.66 Python/2.7.18 Linux/5.4.0-kali4-amd64 botocore/1.16.19"
"1","arn:aws:iam::811596193553:user/backup","13.49.213.8","aws-cli/2.0.0 Python/3.7.5 Windows/10 botocore/2.0.0dev4"
"1","arn:aws:iam::811596193553:user/backup","253.74.89.21","aws-cli/1.16.269 Python/3.7.7 Darwin/19.6.0 botocore/1.13.5"
"1","arn:aws:iam::811596193553:user/Level6","17.52.7.44","aws-cli/1.17.0 Python/3.8.1 Darwin/19.2.0 botocore/1.14.0"
"1","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.260 Python/3.7.4 Darwin/18.7.0 botocore/1.12.250"
"1","arn:aws:iam::811596193553:user/backup","252.4.91.200","aws-cli/1.14.53 Python/2.7.14 Linux/4.13.0-kali1-amd64 botocore/1.9.6"
"1","arn:aws:iam::811596193553:user/backup","1.52.26.228","aws-cli/1.11.13 Python/3.5.2 Linux/4.10.0-37-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","0.254.203.203","aws-cli/1.17.5 Python/3.7.5 Linux/5.4.0-kali2-amd64 botocore/1.14.5"
"1","arn:aws:sts::811596193553:assumed-role/flaws/i-aa2d3b42e5c6e801a","4.47.46.254","aws-cli/1.16.256 Python/2.7.16 Linux/4.14.146-93.123.amzn1.x86_64 botocore/1.12.246"
"1","arn:aws:iam::811596193553:user/backup","225.94.250.59","aws-cli/1.14.7 Python/2.7.6 Linux/4.4.0-101-generic botocore/1.8.11"
"1","arn:aws:iam::811596193553:user/backup","1.72.160.251","aws-cli/1.11.175 Python/2.7.13 Linux/4.13.0-kali1-amd64 botocore/1.7.33"
"1","arn:aws:iam::811596193553:user/backup","1.9.142.0","aws-cli/1.17.14 Python/3.7.5 Linux/5.3.0-kali2-amd64 botocore/1.14.14"
"1","arn:aws:iam::811596193553:user/Level6","235.253.9.206","aws-cli/1.18.24 Python/3.7.5 Darwin/19.4.0 botocore/1.12.253"
"1","arn:aws:iam::811596193553:user/backup","62.181.53.103","aws-cli/1.11.146 Python/2.7.13 Linux/4.9.0-kali3-amd64 botocore/1.7.4"
"1","arn:aws:iam::811596193553:user/backup","251.195.241.181","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-147.5.1.el8_1.x86_64 botocore/1.13.20"
"1","arn:aws:iam::811596193553:user/backup","248.4.251.255","aws-cli/1.15.45 Python/2.7.12 Linux/4.4.0-174-generic botocore/1.10.45"
"1","arn:aws:iam::811596193553:user/backup","55.251.103.5","aws-cli/1.16.242 Python/2.7.16 Darwin/18.6.0 botocore/1.12.232"
"1","arn:aws:iam::811596193553:user/backup","21.141.247.254","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-1052-aws botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","8.103.248.255","aws-cli/1.16.272 Python/3.7.3 Linux/4.19.0-kali4-amd64 botocore/1.13.8"
"1","arn:aws:iam::811596193553:user/backup","93.6.251.11","aws-cli/1.18.20 Python/3.8.2 Darwin/19.4.0 botocore/1.15.20"
"1","arn:aws:iam::811596193553:user/backup","14.8.213.41","aws-cli/1.16.298 Python/2.7.16 Darwin/19.2.0 botocore/1.13.34"
"1","arn:aws:iam::811596193553:user/backup","45.95.238.103","aws-cli/1.16.284 Python/3.6.8 Linux/4.18.0-80.11.2.el8_0.x86_64 botocore/1.13.20"
"1","arn:aws:iam::811596193553:user/backup","252.163.107.199","aws-cli/1.11.170 Python/3.6.3 Darwin/16.7.0 botocore/1.7.28"
"1","arn:aws:iam::811596193553:user/backup","245.45.22.10","aws-cli/1.11.63 Python/2.7.12 Linux/4.9.5-gentoo botocore/1.5.26"
"1","arn:aws:iam::811596193553:user/Level6","65.105.239.104","aws-cli/2.0.12 Python/3.7.4 Darwin/17.7.0 botocore/2.0.0dev16"
"1","arn:aws:iam::811596193553:user/backup","87.6.8.253","aws-cli/1.16.222 Python/2.7.16 Windows/10 botocore/1.12.212"
"1","arn:aws:iam::811596193553:user/backup","252.80.255.0","aws-cli/1.11.92 Python/2.7.10 Darwin/16.6.0 botocore/1.5.55"
"1","arn:aws:iam::811596193553:user/backup","255.32.231.194","aws-cli/1.11.3 Python/2.7.10 Darwin/16.4.0 botocore/1.5.7"
"1","arn:aws:iam::811596193553:user/backup","10.130.3.123","aws-cli/1.11.56 Python/2.7.13 Linux/4.9.0-kali1-686-pae botocore/1.5.19"
"1","arn:aws:iam::811596193553:user/backup","47.218.131.16","aws-cli/1.16.218 Python/3.7.4 Linux/4.4.0-039049-Microsoft botocore/1.12.208"
"1","arn:aws:iam::811596193553:user/backup","113.136.254.11","aws-cli/1.16.182 Python/2.7.10 Darwin/18.7.0 botocore/1.12.172"
"1","arn:aws:iam::811596193553:user/backup","63.112.81.82","aws-cli/1.11.129 Python/3.6.1 Darwin/16.7.0 botocore/1.5.92"
"1","arn:aws:iam::811596193553:user/backup","8.44.173.184","aws-cli/1.10.28 Python/2.7.6 Linux/4.2.0-42-generic botocore/1.4.19"
"1","arn:aws:iam::811596193553:user/backup","168.209.254.70","aws-cli/1.11.160 Python/2.7.10 Darwin/16.7.0 botocore/1.7.18"
"1","arn:aws:iam::811596193553:user/backup","70.0.144.219","aws-cli/1.10.66 Python/2.7.10 Darwin/15.5.0 botocore/1.4.56"
"1","arn:aws:iam::811596193553:user/backup","255.9.229.251","aws-cli/1.11.75 Python/2.7.14 Darwin/16.5.0 botocore/1.5.38"
"1","arn:aws:iam::811596193553:user/backup","128.152.255.221","aws-cli/1.18.70 Python/3.8.5 Linux/5.4.0-kali3-amd64 botocore/1.16.20"
"1","arn:aws:iam::811596193553:user/backup","250.2.3.29","aws-cli/1.16.106 Python/2.7.10 Darwin/18.7.0 botocore/1.12.96"
"1","arn:aws:iam::811596193553:user/backup","165.188.106.58","aws-cli/1.16.234 Python/2.7.15 Darwin/18.7.0 botocore/1.12.224"
"1","arn:aws:iam::811596193553:user/backup","245.181.7.4","aws-cli/1.14.18 Python/3.6.3 Darwin/17.4.0 botocore/1.8.22"
"1","arn:aws:iam::811596193553:user/backup","83.210.155.251","aws-cli/1.15.40 Python/2.7.12 Linux/4.4.0-116-generic botocore/1.10.40"
"1","arn:aws:iam::811596193553:user/backup","47.218.131.16","aws-cli/1.16.218 Python/3.7.5 Linux/4.4.0-039049-Microsoft botocore/1.13.17"
"1","arn:aws:iam::811596193553:user/backup","237.234.252.201","aws-cli/1.16.255 Python/3.7.4 Linux/5.3.1-arch1-1-ARCH botocore/1.12.245"
"1","arn:aws:iam::811596193553:user/Level6","201.189.77.254","aws-cli/1.11.13 Python/3.5.2 Linux/4.4.0-116-generic botocore/1.4.70"
"1","arn:aws:iam::811596193553:user/backup","135.88.86.82","aws-cli/1.15.40 Python/2.7.10 Darwin/17.7.0 botocore/1.10.40"
"1","arn:aws:iam::811596193553:user/backup","152.250.104.42","aws-cli/1.16.166 Python/3.7.1 Windows/10 botocore/1.13.35"
"1","arn:aws:iam::811596193553:user/Level6","55.250.102.14","Boto3/1.10.8 Python/3.7.4 Darwin/18.6.0 Botocore/1.13.8"
"1","arn:aws:iam::811596193553:user/backup","250.0.100.254","aws-cli/1.14.44 Python/3.6.4+ Linux/4.14.0-kali3-amd64 botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","255.244.3.119","aws-cli/1.15.45 Python/2.7.9 Windows/8 botocore/1.10.45"
"1","arn:aws:iam::811596193553:user/Level6","90.50.234.218","aws-cli/1.16.268 Python/3.7.7 Darwin/18.7.0 botocore/1.13.4"
"1","arn:aws:iam::811596193553:user/backup","10.250.23.209","aws-cli/1.14.44 Python/3.6.8 Linux/4.15.0-1051-aws botocore/1.8.48"
"1","arn:aws:iam::811596193553:user/backup","221.116.253.238","aws-cli/1.11.163 Python/2.7.10 Darwin/17.6.0 botocore/1.10.28"
"1","arn:aws:iam::811596193553:user/backup","81.89.229.214","aws-cli/1.16.96 Python/3.6.0 Windows/10 botocore/1.12.86"
